"","glasser","froi","slope","pval","rsquared","standard_error"
"142","lh.STSdp_ROI.label","pOTS",-0.000419662270657602,5.29176549397414e-06,0.215263950221245,8.64026076383486e-05
"143","lh.STSva_ROI.label","pOTS",-0.000295966001372591,0.0144292900666702,0.0676011754514672,0.00011852673856256
"144","lh.STSvp_ROI.label","pOTS",-0.000869801390483916,0.000137607416742192,0.156317104083155,0.000217900006877346
"145","lh.STV_ROI.label","pOTS",-2.25661269564665e-05,0.037554786637322,0.0493254999825116,1.06828707982569e-05
"146","lh.TA2_ROI.label","pOTS",-4.77429471471302e-05,0.00195013682035277,0.10615647154342,1.49388618571183e-05
"147","lh.TE1a_ROI.label","pOTS",-0.000261765093087122,0.0639053038354871,0.039355398550387,0.000139457450775419
"148","lh.TE1m_ROI.label","pOTS",-0.00022458312984393,0.0404910048909055,0.0479025980378129,0.000107966509278318
"149","lh.TE1p_ROI.label","pOTS",-0.00055018371811577,0.0949508437133898,0.0320854043372803,0.000325854159752608
"150","lh.TE2a_ROI.label","pOTS",7.74572196931513e-05,0.679277983521569,0.00199726181327668,0.00018670719121372
"151","lh.TGd_ROI.label","pOTS",-0.000259291095064634,0.0267930149812531,0.0557414924871403,0.000115078590259127
"152","lh.TGv_ROI.label","pOTS",-5.60974231138694e-05,0.265439365499326,0.0143998132073317,5.00455706481191e-05
"153","lh.TPOJ1_ROI.label","pOTS",-0.000317530441285424,0.00490712400691793,0.0883946183096767,0.000109957958761838
"154","lh.TPOJ2_ROI.label","pOTS",-0.00109695599182216,0.00127906000846604,0.114237643111657,0.000329377532486265
"155","lh.TPOJ3_ROI.label","pOTS",-0.00111581449154537,0.00962074423279911,0.0754080076059692,0.000421317115965988
"156","lh.V1_ROI.label","pOTS",-0.00202802109111742,0.262221146358979,0.0145937728386701,0.00179699596492765
"157","lh.V2_ROI.label","pOTS",-0.00093029932153396,0.335373596109044,0.0107952959454654,0.000960283106463995
"158","lh.V3_ROI.label","pOTS",-0.00425829673272324,0.0396341689818535,0.0483065565193039,0.00203813146685748
