correlation,froi1,froi2,same_cyto,same_category,perm
0.3151286673734126,mOTS,pFus,0,0,193
0.21889525179398547,mOTS,pOTS,0,1,193
0.0424512201395273,OTS,PPA,0,0,193
0.19338704868196255,OTS,pFus,0,0,193
0.08965763499174172,OTS,pOTS,0,0,193
0.29852039611059966,PPA,pFus,0,0,193
0.30235785580236535,PPA,pOTS,0,0,193
0.8806371914791404,pFus,pOTS,1,0,193
0.7869674206001531,mFus,mOTS,1,0,194
0.8754418410322076,mFus,OTS,1,0,194
0.17595339691377757,mFus,PPA,0,0,194
0.4662811808260815,mFus,pFus,0,1,194
0.3318179105624046,mFus,pOTS,0,0,194
0.8731706409875873,mOTS,OTS,1,0,194
0.09484696961973103,mOTS,PPA,0,0,194
0.2646368539831615,mOTS,pFus,0,0,194
0.1998531857459295,mOTS,pOTS,0,1,194
0.134164885744289,OTS,PPA,0,0,194
0.37626024294683474,OTS,pFus,0,0,194
0.26134909358541303,OTS,pOTS,0,0,194
0.35045225995504037,PPA,pFus,0,0,194
0.305691955557874,PPA,pOTS,0,0,194
0.8879562556685501,pFus,pOTS,1,0,194
0.47976491576920755,mFus,mOTS,1,0,195
0.8813191532828862,mFus,OTS,1,0,195
0.1837098218043267,mFus,PPA,0,0,195
0.5496179735193889,mFus,pFus,0,1,195
0.2930125959401407,mFus,pOTS,0,0,195
0.6367417239631611,mOTS,OTS,1,0,195
0.035201426701264485,mOTS,PPA,0,0,195
0.2711843434543268,mOTS,pFus,0,0,195
0.15280196288860892,mOTS,pOTS,0,1,195
0.08040549643105357,OTS,PPA,0,0,195
0.34031942083943334,OTS,pFus,0,0,195
0.08876847317056018,OTS,pOTS,0,0,195
0.35569898790595283,PPA,pFus,0,0,195
0.36602667202342026,PPA,pOTS,0,0,195
0.8387627663829812,pFus,pOTS,1,0,195
0.6792172369582667,mFus,mOTS,1,0,196
0.873482662048741,mFus,OTS,1,0,196
0.16479734903583232,mFus,PPA,0,0,196
0.512178624669544,mFus,pFus,0,1,196
0.29685302528262525,mFus,pOTS,0,0,196
0.7617444470103732,mOTS,OTS,1,0,196
0.031146946628202048,mOTS,PPA,0,0,196
0.27272402860100214,mOTS,pFus,0,0,196
0.14666977938824266,mOTS,pOTS,0,1,196
0.06690486182434781,OTS,PPA,0,0,196
0.335551693781531,OTS,pFus,0,0,196
0.17827971658218425,OTS,pOTS,0,0,196
0.33785840242439674,PPA,pFus,0,0,196
0.3060823106723775,PPA,pOTS,0,0,196
0.8670231565094757,pFus,pOTS,1,0,196
0.554584552881265,mFus,mOTS,1,0,197
0.9043873677204937,mFus,OTS,1,0,197
0.09519447359899869,mFus,PPA,0,0,197
0.5055241479587762,mFus,pFus,0,1,197
0.2893701419474028,mFus,pOTS,0,0,197
0.7709736893686852,mOTS,OTS,1,0,197
0.04289894762686116,mOTS,PPA,0,0,197
0.26792520785210405,mOTS,pFus,0,0,197
0.1837272242184226,mOTS,pOTS,0,1,197
0.08465968858022166,OTS,PPA,0,0,197
0.4100096409976649,OTS,pFus,0,0,197
0.24309794586458303,OTS,pOTS,0,0,197
0.31242562546728686,PPA,pFus,0,0,197
0.26998695297070974,PPA,pOTS,0,0,197
0.8820198733483147,pFus,pOTS,1,0,197
0.5611948595287883,mFus,mOTS,1,0,198
0.8777549311456109,mFus,OTS,1,0,198
0.11792515180291847,mFus,PPA,0,0,198
0.46556725029128787,mFus,pFus,0,1,198
0.26067594984508907,mFus,pOTS,0,0,198
0.7087387152795945,mOTS,OTS,1,0,198
0.07334844513458519,mOTS,PPA,0,0,198
0.25695104569094834,mOTS,pFus,0,0,198
0.163948568821807,mOTS,pOTS,0,1,198
0.11174866629690244,OTS,PPA,0,0,198
0.3965101607943236,OTS,pFus,0,0,198
0.18324291699692452,OTS,pOTS,0,0,198
0.33666656161093006,PPA,pFus,0,0,198
0.334804519484291,PPA,pOTS,0,0,198
0.8631474106504488,pFus,pOTS,1,0,198
0.7113358376956601,mFus,mOTS,1,0,199
0.8724233635607241,mFus,OTS,1,0,199
0.17198527126595844,mFus,PPA,0,0,199
0.5335243362384435,mFus,pFus,0,1,199
0.42493231935390974,mFus,pOTS,0,0,199
0.8271549628677062,mOTS,OTS,1,0,199
0.03444808694346063,mOTS,PPA,0,0,199
0.2607688687205459,mOTS,pFus,0,0,199
0.23554462635481763,mOTS,pOTS,0,1,199
0.11704300493941096,OTS,PPA,0,0,199
0.4397655088385332,OTS,pFus,0,0,199
0.29961796404203284,OTS,pOTS,0,0,199
0.35460240595176584,PPA,pFus,0,0,199
0.33996311094149584,PPA,pOTS,0,0,199
0.8371958647917507,pFus,pOTS,1,0,199
0.7379586465788212,mFus,mOTS,1,0,200
0.9185368101552734,mFus,OTS,1,0,200
0.0898021349602801,mFus,PPA,0,0,200
0.5013719750830683,mFus,pFus,0,1,200
0.3327850705895104,mFus,pOTS,0,0,200
0.7898023464941571,mOTS,OTS,1,0,200
0.0842356195392243,mOTS,PPA,0,0,200
0.29800321641940325,mOTS,pFus,0,0,200
0.1905713168710328,mOTS,pOTS,0,1,200
0.057641103361203344,OTS,PPA,0,0,200
0.35536865514270755,OTS,pFus,0,0,200
0.17571925772527858,OTS,pOTS,0,0,200
0.2690117914777203,PPA,pFus,0,0,200
0.2686730971924507,PPA,pOTS,0,0,200
0.8618614580404533,pFus,pOTS,1,0,200
0.6602907385298682,mFus,mOTS,1,0,201
0.9066858355051275,mFus,OTS,1,0,201
0.11558330851115008,mFus,PPA,0,0,201
0.39457313623916807,mFus,pFus,0,1,201
0.11690776489736904,mFus,pOTS,0,0,201
0.8313224566040595,mOTS,OTS,1,0,201
0.04564391653009677,mOTS,PPA,0,0,201
0.30012635311312474,mOTS,pFus,0,0,201
0.15392509338298493,mOTS,pOTS,0,1,201
0.13415000889094877,OTS,PPA,0,0,201
0.39997906452395504,OTS,pFus,0,0,201
0.18442134707872812,OTS,pOTS,0,0,201
0.2869185932058969,PPA,pFus,0,0,201
0.2765413325655478,PPA,pOTS,0,0,201
0.7952419363741937,pFus,pOTS,1,0,201
0.5928089709538461,mFus,mOTS,1,0,202
0.8747130438863235,mFus,OTS,1,0,202
0.1336807698772651,mFus,PPA,0,0,202
0.5431523974222006,mFus,pFus,0,1,202
0.23107359348837941,mFus,pOTS,0,0,202
0.7652828771338679,mOTS,OTS,1,0,202
0.03857949843369631,mOTS,PPA,0,0,202
0.27781910012892524,mOTS,pFus,0,0,202
0.18525104457132666,mOTS,pOTS,0,1,202
0.11230594457767526,OTS,PPA,0,0,202
0.42591724255098956,OTS,pFus,0,0,202
0.22596034632153644,OTS,pOTS,0,0,202
0.32369460228258956,PPA,pFus,0,0,202
0.29245032139826377,PPA,pOTS,0,0,202
0.7481183397428764,pFus,pOTS,1,0,202
0.7838021261804441,mFus,mOTS,1,0,203
0.878349345394048,mFus,OTS,1,0,203
0.12595032545249124,mFus,PPA,0,0,203
0.505083920946541,mFus,pFus,0,1,203
0.20524161756253842,mFus,pOTS,0,0,203
0.8954272897539022,mOTS,OTS,1,0,203
0.07027217751064496,mOTS,PPA,0,0,203
0.39026986448291573,mOTS,pFus,0,0,203
0.1991003918471149,mOTS,pOTS,0,1,203
0.06286746926546115,OTS,PPA,0,0,203
0.3683727580342378,OTS,pFus,0,0,203
0.11344806118287248,OTS,pOTS,0,0,203
0.3018308584783138,PPA,pFus,0,0,203
0.3033255805356541,PPA,pOTS,0,0,203
0.853873512434825,pFus,pOTS,1,0,203
0.5752883165777811,mFus,mOTS,1,0,204
0.8880033089545113,mFus,OTS,1,0,204
0.11241700583612588,mFus,PPA,0,0,204
0.5048088285169753,mFus,pFus,0,1,204
0.3271750634622837,mFus,pOTS,0,0,204
0.7532671519622373,mOTS,OTS,1,0,204
0.05328057993488979,mOTS,PPA,0,0,204
0.26797823760299,mOTS,pFus,0,0,204
0.1850358886993311,mOTS,pOTS,0,1,204
0.0447915842867373,OTS,PPA,0,0,204
0.28679419086869706,OTS,pFus,0,0,204
0.16539826511085443,OTS,pOTS,0,0,204
0.2868944088086529,PPA,pFus,0,0,204
0.28425418732761487,PPA,pOTS,0,0,204
0.8811686958779047,pFus,pOTS,1,0,204
0.6792942477246424,mFus,mOTS,1,0,205
0.8783570721810678,mFus,OTS,1,0,205
0.15611564441917655,mFus,PPA,0,0,205
0.5789896199015379,mFus,pFus,0,1,205
0.3700822922980572,mFus,pOTS,0,0,205
0.7607767451214634,mOTS,OTS,1,0,205
0.08024584566666487,mOTS,PPA,0,0,205
0.2569735602850866,mOTS,pFus,0,0,205
0.23481897583654818,mOTS,pOTS,0,1,205
0.08829142033987099,OTS,PPA,0,0,205
0.3511007871371204,OTS,pFus,0,0,205
0.24679571636552586,OTS,pOTS,0,0,205
0.29057861479357827,PPA,pFus,0,0,205
0.27213925910569214,PPA,pOTS,0,0,205
0.8680623529066874,pFus,pOTS,1,0,205
0.58787245245411,mFus,mOTS,1,0,206
0.9144476406528459,mFus,OTS,1,0,206
0.17016683500501809,mFus,PPA,0,0,206
0.448582754113934,mFus,pFus,0,1,206
0.2179854179213384,mFus,pOTS,0,0,206
0.7710032747411427,mOTS,OTS,1,0,206
0.03153382068502646,mOTS,PPA,0,0,206
0.3377053152142611,mOTS,pFus,0,0,206
0.15355591130473753,mOTS,pOTS,0,1,206
0.08195530197211157,OTS,PPA,0,0,206
0.3326750121249479,OTS,pFus,0,0,206
0.13020527918436944,OTS,pOTS,0,0,206
0.3012732923485652,PPA,pFus,0,0,206
0.2699471160364608,PPA,pOTS,0,0,206
0.7740175214440371,pFus,pOTS,1,0,206
0.6501837492500755,mFus,mOTS,1,0,207
0.885168058945895,mFus,OTS,1,0,207
0.07175013019862464,mFus,PPA,0,0,207
0.497202922592627,mFus,pFus,0,1,207
0.2714912083988608,mFus,pOTS,0,0,207
0.8229996721964463,mOTS,OTS,1,0,207
0.054265486916589,mOTS,PPA,0,0,207
0.3324515266932901,mOTS,pFus,0,0,207
0.1970519968660281,mOTS,pOTS,0,1,207
0.06929506174038172,OTS,PPA,0,0,207
0.4412888188458948,OTS,pFus,0,0,207
0.19072257657865133,OTS,pOTS,0,0,207
0.25779674733950275,PPA,pFus,0,0,207
0.2318479426456199,PPA,pOTS,0,0,207
0.7866053480545162,pFus,pOTS,1,0,207
0.6547692881913132,mFus,mOTS,1,0,208
0.8772432249755545,mFus,OTS,1,0,208
0.18636983447135352,mFus,PPA,0,0,208
0.5094472373953668,mFus,pFus,0,1,208
0.3582236486454544,mFus,pOTS,0,0,208
0.8499426039477673,mOTS,OTS,1,0,208
0.07102144666813472,mOTS,PPA,0,0,208
0.27478205805757444,mOTS,pFus,0,0,208
0.18143980094376358,mOTS,pOTS,0,1,208
0.12423466094946241,OTS,PPA,0,0,208
0.29966080003593526,OTS,pFus,0,0,208
0.16899084669315792,OTS,pOTS,0,0,208
0.2892991224247294,PPA,pFus,0,0,208
0.28865096561614173,PPA,pOTS,0,0,208
0.9127249224633117,pFus,pOTS,1,0,208
0.501178182085244,mFus,mOTS,1,0,209
0.8900831563012174,mFus,OTS,1,0,209
0.150028465247375,mFus,PPA,0,0,209
0.6094846259887229,mFus,pFus,0,1,209
0.37109396232986896,mFus,pOTS,0,0,209
0.5720168812465007,mOTS,OTS,1,0,209
0.054698903884563325,mOTS,PPA,0,0,209
0.2586984884384407,mOTS,pFus,0,0,209
0.1625170926088876,mOTS,pOTS,0,1,209
0.10431908343749359,OTS,PPA,0,0,209
0.41171682095360573,OTS,pFus,0,0,209
0.1773578206789687,OTS,pOTS,0,0,209
0.29677526146041844,PPA,pFus,0,0,209
0.294371211254887,PPA,pOTS,0,0,209
0.8898604115540695,pFus,pOTS,1,0,209
0.6105156600299453,mFus,mOTS,1,0,210
0.8748420488978476,mFus,OTS,1,0,210
0.18044758758680965,mFus,PPA,0,0,210
0.4877395420019649,mFus,pFus,0,1,210
0.28796654413815514,mFus,pOTS,0,0,210
0.7261950150375784,mOTS,OTS,1,0,210
0.09701663036392573,mOTS,PPA,0,0,210
0.25902916591203773,mOTS,pFus,0,0,210
0.1592671153185842,mOTS,pOTS,0,1,210
0.0712184230170596,OTS,PPA,0,0,210
0.23758047941081567,OTS,pFus,0,0,210
0.08688638363952811,OTS,pOTS,0,0,210
0.34606592132514197,PPA,pFus,0,0,210
0.3330118367630605,PPA,pOTS,0,0,210
0.8788280711808818,pFus,pOTS,1,0,210
0.365427982887418,mFus,mOTS,1,0,211
0.8993761488022113,mFus,OTS,1,0,211
0.12346429685937656,mFus,PPA,0,0,211
0.40801086379837614,mFus,pFus,0,1,211
0.34405074885443093,mFus,pOTS,0,0,211
0.535035197071533,mOTS,OTS,1,0,211
0.08092725347718167,mOTS,PPA,0,0,211
0.2727685071898725,mOTS,pFus,0,0,211
0.22970489587354184,mOTS,pOTS,0,1,211
0.07553288115031047,OTS,PPA,0,0,211
0.2744804833913515,OTS,pFus,0,0,211
0.19637988640942083,OTS,pOTS,0,0,211
0.31092816733754336,PPA,pFus,0,0,211
0.31986879791887235,PPA,pOTS,0,0,211
0.8740506863588668,pFus,pOTS,1,0,211
0.566072075280157,mFus,mOTS,1,0,212
0.8761861927305885,mFus,OTS,1,0,212
0.07607649391193205,mFus,PPA,0,0,212
0.5509830209445921,mFus,pFus,0,1,212
0.1835397916461407,mFus,pOTS,0,0,212
0.7623380736384443,mOTS,OTS,1,0,212
0.04629093818290156,mOTS,PPA,0,0,212
0.3070169724164551,mOTS,pFus,0,0,212
0.19239473494187614,mOTS,pOTS,0,1,212
0.09585986843007625,OTS,PPA,0,0,212
0.4513888759786377,OTS,pFus,0,0,212
0.13798757189650904,OTS,pOTS,0,0,212
0.30899124023503455,PPA,pFus,0,0,212
0.3339812430901442,PPA,pOTS,0,0,212
0.8283758974027171,pFus,pOTS,1,0,212
0.597681097225966,mFus,mOTS,1,0,213
0.8394225996762452,mFus,OTS,1,0,213
0.18193926467596186,mFus,PPA,0,0,213
0.460074831944611,mFus,pFus,0,1,213
0.3250019620523735,mFus,pOTS,0,0,213
0.8387599932215922,mOTS,OTS,1,0,213
0.09038353692164215,mOTS,PPA,0,0,213
0.2795290965883662,mOTS,pFus,0,0,213
0.23639011114337904,mOTS,pOTS,0,1,213
0.11788141502489702,OTS,PPA,0,0,213
0.30688880376792244,OTS,pFus,0,0,213
0.2029048757412131,OTS,pOTS,0,0,213
0.3539495377640082,PPA,pFus,0,0,213
0.32026340216462695,PPA,pOTS,0,0,213
0.884871326575027,pFus,pOTS,1,0,213
0.6397083533041618,mFus,mOTS,1,0,214
0.9004584455123301,mFus,OTS,1,0,214
0.07049229934862296,mFus,PPA,0,0,214
0.4086283664884389,mFus,pFus,0,1,214
0.2655671401747886,mFus,pOTS,0,0,214
0.7954948594533622,mOTS,OTS,1,0,214
0.07014358998648242,mOTS,PPA,0,0,214
0.276122493297661,mOTS,pFus,0,0,214
0.1900814091646159,mOTS,pOTS,0,1,214
0.1804821176313053,OTS,PPA,0,0,214
0.4072701349430014,OTS,pFus,0,0,214
0.3322039941854075,OTS,pOTS,0,0,214
0.2828559573824176,PPA,pFus,0,0,214
0.27625523801180185,PPA,pOTS,0,0,214
0.8851065710113536,pFus,pOTS,1,0,214
0.7315259951848117,mFus,mOTS,1,0,215
0.8900802640433789,mFus,OTS,1,0,215
0.10062595498690763,mFus,PPA,0,0,215
0.5555098688765532,mFus,pFus,0,1,215
0.3277498542243816,mFus,pOTS,0,0,215
0.9011609108320903,mOTS,OTS,1,0,215
0.0893629323446452,mOTS,PPA,0,0,215
0.37474019263123176,mOTS,pFus,0,0,215
0.23901130240668686,mOTS,pOTS,0,1,215
0.14960579497788715,OTS,PPA,0,0,215
0.4502106459673871,OTS,pFus,0,0,215
0.2704524234106468,OTS,pOTS,0,0,215
0.168978107110829,PPA,pFus,0,0,215
0.24369244525029038,PPA,pOTS,0,0,215
0.8022046768086282,pFus,pOTS,1,0,215
0.7746182071904422,mFus,mOTS,1,0,216
0.9037349322180689,mFus,OTS,1,0,216
0.11434109245671384,mFus,PPA,0,0,216
0.4985975908781845,mFus,pFus,0,1,216
0.2868368700084155,mFus,pOTS,0,0,216
0.7709266924941613,mOTS,OTS,1,0,216
0.05728247035354881,mOTS,PPA,0,0,216
0.3362228382940799,mOTS,pFus,0,0,216
0.2288938560920191,mOTS,pOTS,0,1,216
0.05298877734896676,OTS,PPA,0,0,216
0.26962220455519637,OTS,pFus,0,0,216
0.07024689842977849,OTS,pOTS,0,0,216
0.33323900389142996,PPA,pFus,0,0,216
0.30288372958941073,PPA,pOTS,0,0,216
0.8290750259604323,pFus,pOTS,1,0,216
0.6061132058885225,mFus,mOTS,1,0,217
0.8505434043717257,mFus,OTS,1,0,217
0.1552264603703842,mFus,PPA,0,0,217
0.4820584527376066,mFus,pFus,0,1,217
0.3179150521290029,mFus,pOTS,0,0,217
0.8082296088032561,mOTS,OTS,1,0,217
0.04416753994834501,mOTS,PPA,0,0,217
0.2462103879279235,mOTS,pFus,0,0,217
0.1733831023174945,mOTS,pOTS,0,1,217
0.087738288477615,OTS,PPA,0,0,217
0.32190085435274624,OTS,pFus,0,0,217
0.24069808986528007,OTS,pOTS,0,0,217
0.3280894743904662,PPA,pFus,0,0,217
0.3272072343060479,PPA,pOTS,0,0,217
0.8934858344691436,pFus,pOTS,1,0,217
0.5801723321816757,mFus,mOTS,1,0,218
0.7971221989326757,mFus,OTS,1,0,218
0.2093429335251093,mFus,PPA,0,0,218
0.623871322267749,mFus,pFus,0,1,218
0.4533391400744116,mFus,pOTS,0,0,218
0.7905574886040092,mOTS,OTS,1,0,218
0.07722837306351996,mOTS,PPA,0,0,218
0.29334275750848815,mOTS,pFus,0,0,218
0.22226646026972058,mOTS,pOTS,0,1,218
0.1386340847848608,OTS,PPA,0,0,218
0.3827965006402204,OTS,pFus,0,0,218
0.25427212794887594,OTS,pOTS,0,0,218
0.35851009602210493,PPA,pFus,0,0,218
0.3228058778220685,PPA,pOTS,0,0,218
0.8835133743293724,pFus,pOTS,1,0,218
0.656868976509219,mFus,mOTS,1,0,219
0.8898322482135337,mFus,OTS,1,0,219
0.139516293273272,mFus,PPA,0,0,219
0.5744321322374162,mFus,pFus,0,1,219
0.25776576477885377,mFus,pOTS,0,0,219
0.8121181533703858,mOTS,OTS,1,0,219
0.0430351197898575,mOTS,PPA,0,0,219
0.3432228460978334,mOTS,pFus,0,0,219
0.10685123317610035,mOTS,pOTS,0,1,219
0.08762065957844452,OTS,PPA,0,0,219
0.41433729679010606,OTS,pFus,0,0,219
0.08123180207285227,OTS,pOTS,0,0,219
0.32444858976863244,PPA,pFus,0,0,219
0.32067668009495714,PPA,pOTS,0,0,219
0.8624433051770861,pFus,pOTS,1,0,219
0.5778167672419809,mFus,mOTS,1,0,220
0.8700477355028161,mFus,OTS,1,0,220
0.20780660347206967,mFus,PPA,0,0,220
0.5163712772521468,mFus,pFus,0,1,220
0.24287204038943858,mFus,pOTS,0,0,220
0.6228038461797201,mOTS,OTS,1,0,220
0.052966481533584915,mOTS,PPA,0,0,220
0.2790539646077441,mOTS,pFus,0,0,220
0.22233706509620738,mOTS,pOTS,0,1,220
0.08136314156308477,OTS,PPA,0,0,220
0.34035530651247753,OTS,pFus,0,0,220
0.09467910760998924,OTS,pOTS,0,0,220
0.32577516269811013,PPA,pFus,0,0,220
0.2937856323933085,PPA,pOTS,0,0,220
0.8213518424952092,pFus,pOTS,1,0,220
0.6729287151974527,mFus,mOTS,1,0,221
0.8185949441410536,mFus,OTS,1,0,221
0.22795286757406225,mFus,PPA,0,0,221
0.54974494975273,mFus,pFus,0,1,221
0.36452116601691587,mFus,pOTS,0,0,221
0.8011559893692849,mOTS,OTS,1,0,221
0.09400685422079923,mOTS,PPA,0,0,221
0.318083432839504,mOTS,pFus,0,0,221
0.1723143813983373,mOTS,pOTS,0,1,221
0.07634890099088718,OTS,PPA,0,0,221
0.26935664912720814,OTS,pFus,0,0,221
0.038048882363238154,OTS,pOTS,0,0,221
0.33741824812964977,PPA,pFus,0,0,221
0.29197285001449697,PPA,pOTS,0,0,221
0.8934905329201328,pFus,pOTS,1,0,221
0.5004690248041598,mFus,mOTS,1,0,222
0.8476571727571248,mFus,OTS,1,0,222
0.16968944930389654,mFus,PPA,0,0,222
0.35315306054921736,mFus,pFus,0,1,222
0.16793083390294525,mFus,pOTS,0,0,222
0.7120315387172118,mOTS,OTS,1,0,222
0.07157377416768232,mOTS,PPA,0,0,222
0.24590551815705922,mOTS,pFus,0,0,222
0.1702951481383176,mOTS,pOTS,0,1,222
0.08875256302056583,OTS,PPA,0,0,222
0.3123160157162501,OTS,pFus,0,0,222
0.14785698570961686,OTS,pOTS,0,0,222
0.3321966842754852,PPA,pFus,0,0,222
0.3317420384534879,PPA,pOTS,0,0,222
0.870290025417715,pFus,pOTS,1,0,222
0.6018164217828037,mFus,mOTS,1,0,223
0.8510420622869445,mFus,OTS,1,0,223
0.14618305874200624,mFus,PPA,0,0,223
0.5799453325436918,mFus,pFus,0,1,223
0.37859365194667527,mFus,pOTS,0,0,223
0.8186599592693647,mOTS,OTS,1,0,223
0.10871528091721347,mOTS,PPA,0,0,223
0.36315563438911425,mOTS,pFus,0,0,223
0.2627207447529998,mOTS,pOTS,0,1,223
0.10859494356500686,OTS,PPA,0,0,223
0.3579541384634432,OTS,pFus,0,0,223
0.19569733012189275,OTS,pOTS,0,0,223
0.33003950000295956,PPA,pFus,0,0,223
0.372051323966606,PPA,pOTS,0,0,223
0.8481473169483926,pFus,pOTS,1,0,223
0.6392012164932303,mFus,mOTS,1,0,224
0.8441881906529092,mFus,OTS,1,0,224
0.17906135935403492,mFus,PPA,0,0,224
0.6368697806680468,mFus,pFus,0,1,224
0.49678891180205315,mFus,pOTS,0,0,224
0.7348279891991283,mOTS,OTS,1,0,224
0.09874120445379264,mOTS,PPA,0,0,224
0.4019880568829797,mOTS,pFus,0,0,224
0.26982588913258754,mOTS,pOTS,0,1,224
0.09861178687365962,OTS,PPA,0,0,224
0.39962925112145786,OTS,pFus,0,0,224
0.27167958277640486,OTS,pOTS,0,0,224
0.29949029415180933,PPA,pFus,0,0,224
0.295041355653998,PPA,pOTS,0,0,224
0.860331009832089,pFus,pOTS,1,0,224
0.6322824951504754,mFus,mOTS,1,0,225
0.9158974085662652,mFus,OTS,1,0,225
0.13937685494002386,mFus,PPA,0,0,225
0.49837400215196687,mFus,pFus,0,1,225
0.23763479232651682,mFus,pOTS,0,0,225
0.7247864865961724,mOTS,OTS,1,0,225
0.08420924920353706,mOTS,PPA,0,0,225
0.3028419097505532,mOTS,pFus,0,0,225
0.2253780198332845,mOTS,pOTS,0,1,225
0.08795388758291614,OTS,PPA,0,0,225
0.3976547553704875,OTS,pFus,0,0,225
0.17897942017797977,OTS,pOTS,0,0,225
0.23390547681976667,PPA,pFus,0,0,225
0.25637539033008866,PPA,pOTS,0,0,225
0.8482603776994299,pFus,pOTS,1,0,225
0.5907044852596347,mFus,mOTS,1,0,226
0.8954281944867517,mFus,OTS,1,0,226
0.13186627864383915,mFus,PPA,0,0,226
0.4903229426598422,mFus,pFus,0,1,226
0.38940665065648755,mFus,pOTS,0,0,226
0.7560262205134054,mOTS,OTS,1,0,226
0.05668142157480219,mOTS,PPA,0,0,226
0.24411629488095646,mOTS,pFus,0,0,226
0.2009793303721376,mOTS,pOTS,0,1,226
0.12571305295485344,OTS,PPA,0,0,226
0.3022962875059975,OTS,pFus,0,0,226
0.26800084888788256,OTS,pOTS,0,0,226
0.32746414392048434,PPA,pFus,0,0,226
0.28062481283187984,PPA,pOTS,0,0,226
0.9127482576103672,pFus,pOTS,1,0,226
0.8420309892443275,mFus,mOTS,1,0,227
0.8998933091872918,mFus,OTS,1,0,227
0.19838597505597977,mFus,PPA,0,0,227
0.5525924716132118,mFus,pFus,0,1,227
0.2644711058156802,mFus,pOTS,0,0,227
0.8631151811933558,mOTS,OTS,1,0,227
0.09337749773606462,mOTS,PPA,0,0,227
0.3606297592971901,mOTS,pFus,0,0,227
0.18975126017288763,mOTS,pOTS,0,1,227
0.16528214183650222,OTS,PPA,0,0,227
0.4808851324451979,OTS,pFus,0,0,227
0.2899172185468396,OTS,pOTS,0,0,227
0.38410054483078204,PPA,pFus,0,0,227
0.3474771393150176,PPA,pOTS,0,0,227
0.8285629654959856,pFus,pOTS,1,0,227
0.554004613295895,mFus,mOTS,1,0,228
0.8739136482028699,mFus,OTS,1,0,228
0.09160088992177488,mFus,PPA,0,0,228
0.3778144686567244,mFus,pFus,0,1,228
0.11693719962475536,mFus,pOTS,0,0,228
0.7764287002228343,mOTS,OTS,1,0,228
0.024759869660245737,mOTS,PPA,0,0,228
0.22760069351715997,mOTS,pFus,0,0,228
0.10843885734201837,mOTS,pOTS,0,1,228
0.08415677834779677,OTS,PPA,0,0,228
0.3234717125374675,OTS,pFus,0,0,228
0.13354957988648972,OTS,pOTS,0,0,228
0.22357112109598826,PPA,pFus,0,0,228
0.25948363350918247,PPA,pOTS,0,0,228
0.8725497073136383,pFus,pOTS,1,0,228
0.6130779033727909,mFus,mOTS,1,0,229
0.8874331050006165,mFus,OTS,1,0,229
0.1492870056123717,mFus,PPA,0,0,229
0.5872671204631313,mFus,pFus,0,1,229
0.29951206105261724,mFus,pOTS,0,0,229
0.7522207478096568,mOTS,OTS,1,0,229
0.04220597849916323,mOTS,PPA,0,0,229
0.2769464080350549,mOTS,pFus,0,0,229
0.1662400754735078,mOTS,pOTS,0,1,229
0.10132326748771403,OTS,PPA,0,0,229
0.39899989189714236,OTS,pFus,0,0,229
0.19702307846528197,OTS,pOTS,0,0,229
0.37483834651775816,PPA,pFus,0,0,229
0.297043925667025,PPA,pOTS,0,0,229
0.7988930329595476,pFus,pOTS,1,0,229
0.5615652923338729,mFus,mOTS,1,0,230
0.8181936605978736,mFus,OTS,1,0,230
0.2117118892463517,mFus,PPA,0,0,230
0.5425938207155426,mFus,pFus,0,1,230
0.4555333667869898,mFus,pOTS,0,0,230
0.7168015318182844,mOTS,OTS,1,0,230
0.07681274867470672,mOTS,PPA,0,0,230
0.286662152487316,mOTS,pFus,0,0,230
0.24972132434543343,mOTS,pOTS,0,1,230
0.13907658069383544,OTS,PPA,0,0,230
0.2441136529452738,OTS,pFus,0,0,230
0.20810804104464095,OTS,pOTS,0,0,230
0.3063665228107583,PPA,pFus,0,0,230
0.29875966612585914,PPA,pOTS,0,0,230
0.8323114014488039,pFus,pOTS,1,0,230
0.6855636230712583,mFus,mOTS,1,0,231
0.9130768972310563,mFus,OTS,1,0,231
0.03524010232208661,mFus,PPA,0,0,231
0.28714042901356046,mFus,pFus,0,1,231
0.13001894038510325,mFus,pOTS,0,0,231
0.8122136854600891,mOTS,OTS,1,0,231
0.06882183096495952,mOTS,PPA,0,0,231
0.2704428884511655,mOTS,pFus,0,0,231
0.19720191788740646,mOTS,pOTS,0,1,231
0.09993652874107181,OTS,PPA,0,0,231
0.3596054958615506,OTS,pFus,0,0,231
0.2221398459166731,OTS,pOTS,0,0,231
0.17069387392584162,PPA,pFus,0,0,231
0.22719424198996122,PPA,pOTS,0,0,231
0.9022563890846044,pFus,pOTS,1,0,231
0.6352934108605229,mFus,mOTS,1,0,232
0.8772724677205799,mFus,OTS,1,0,232
0.12097972028237225,mFus,PPA,0,0,232
0.5912075522799757,mFus,pFus,0,1,232
0.3992421404691991,mFus,pOTS,0,0,232
0.7414307204576934,mOTS,OTS,1,0,232
0.06795054877417223,mOTS,PPA,0,0,232
0.29033102918989107,mOTS,pFus,0,0,232
0.236966872904188,mOTS,pOTS,0,1,232
0.07168902861472999,OTS,PPA,0,0,232
0.3100180786468925,OTS,pFus,0,0,232
0.19867511016256795,OTS,pOTS,0,0,232
0.3101614251831463,PPA,pFus,0,0,232
0.23852734082621765,PPA,pOTS,0,0,232
