"","glasser","froi","slope","pval","rsquared","standard_error"
"78","rh.i6-8_ROI.label","pFus",8.32349332802729e-05,8.83705290524549e-06,0.20621027609412,1.76097826003237e-05
"79","rh.IFJa_ROI.label","pFus",3.94945964010045e-05,6.37321066263414e-05,0.170538425389119,9.39237591078622e-06
"80","rh.IFJp_ROI.label","pFus",4.37210675988603e-05,0.00166819489189474,0.10915184623689,1.34687667438339e-05
"81","rh.IFSa_ROI.label","pFus",1.86000766133573e-05,0.0439531587523865,0.0463554757846104,9.09721053625139e-06
"82","rh.IFSp_ROI.label","pFus",3.34228636039336e-05,0.000212127998813847,0.148246601117282,8.6389109269371e-06
"83","rh.Ig_ROI.label","pFus",-1.82803065895222e-06,0.774734089308032,0.000957461414439576,6.36745082201684e-06
"84","rh.IP0_ROI.label","pFus",0.000916105854314788,0.000532301956643722,0.130925774074911,0.000254514361225304
"85","rh.IP1_ROI.label","pFus",-0.00098023278931739,0.000204350838251835,0.148945158372843,0.000252665286303331
"86","rh.IP2_ROI.label","pFus",-0.000978138086514673,5.69345563132041e-11,0.39461669876363,0.000130640680267278
"87","rh.IPS1_ROI.label","pFus",0.000160881001971442,0.626446706393616,0.00276699298490566,0.000329344056251538
"88","rh.LBelt_ROI.label","pFus",-5.37978399804226e-05,0.00795034495612305,0.0790859446341944,1.97959118241546e-05
"89","rh.LIPd_ROI.label","pFus",-0.00039990426607337,0.00243791730272355,0.101868058477739,0.000128043597650971
"90","rh.LIPv_ROI.label","pFus",-0.000156458655096058,0.117161740545687,0.028302658958569,9.88558228003863e-05
"91","rh.LO1_ROI.label","pFus",0.00103637324423292,0.358630985168931,0.00980729979491937,0.00112292849204422
"92","rh.LO2_ROI.label","pFus",0.00106424847046689,0.342792490871402,0.0104704112355102,0.00111564579240796
"93","rh.LO3_ROI.label","pFus",0.00225330036039061,0.000275892748743882,0.143320674715568,0.000594052162958748
"94","rh.MBelt_ROI.label","pFus",-6.17025244868338e-05,0.0221448317066814,0.0593816725974479,2.64809897120012e-05
"95","rh.MI_ROI.label","pFus",-2.16604171977946e-05,0.0633568884837321,0.039515368214812,1.1515420070732e-05
"96","rh.MIP_ROI.label","pFus",0.000325397125168103,0.041909023265186,0.0472530309215729,0.000157557266960372
"97","rh.MST_ROI.label","pFus",-0.00334872054789995,0.095963170190451,0.0318931147205695,0.00198949507459156
"98","rh.MT_ROI.label","pFus",4.01877230875166e-05,0.9374977253051,7.19137836728087e-05,0.000511001869936349
"99","rh.OFC_ROI.label","pFus",1.14210524435963e-05,0.542147570000737,0.00433638144747608,1.86616259579563e-05
"100","rh.OP1_ROI.label","pFus",-3.51805137223376e-05,0.00146139849781803,0.111687451551616,1.06987652670871e-05
"101","rh.OP2-3_ROI.label","pFus",-2.27798870837643e-05,0.0590845596229135,0.040813494656362,1.19083606789863e-05
"102","rh.OP4_ROI.label","pFus",-1.51389542440388e-05,0.00392683759709583,0.0926913244593948,5.10745605511677e-06
"103","rh.p9-46v_ROI.label","pFus",6.21138870012283e-05,0.00113349823544355,0.116546778709469,1.84408580212119e-05
"104","rh.p10p_ROI.label","pFus",4.26972652136332e-05,0.0285520602108436,0.054529510253939,1.91716293431465e-05
"105","rh.p24_ROI.label","pFus",3.87253169220321e-06,0.538911678356678,0.00440609265566719,6.27711459633303e-06
"106","rh.p24pr_ROI.label","pFus",7.69988741351914e-06,0.470087457507849,0.0060838730687072,1.06125548001154e-05
"107","rh.p32_ROI.label","pFus",-4.35739911477337e-05,0.00368648563137582,0.0939084793022524,1.45952569242577e-05
"108","rh.p32pr_ROI.label","pFus",6.41980111457374e-05,0.00270743036751031,0.0998515745641792,2.07850920625532e-05
"109","rh.p47r_ROI.label","pFus",1.20665111625202e-05,0.102219002361374,0.0307510651536862,7.30499760447786e-06
"110","rh.PBelt_ROI.label","pFus",-1.1507870954831e-05,0.190711407876072,0.0198250270175983,8.72550694180037e-06
"111","rh.PCV_ROI.label","pFus",-0.000149647175806363,0.0165482619878556,0.0649674883599815,6.12187724219281e-05
"112","rh.PeEc_ROI.label","pFus",7.98461722225188e-05,0.0155612233861287,0.0661491332358764,3.23505418853455e-05
"113","rh.PEF_ROI.label","pFus",1.37174649040282e-05,0.0694467593325445,0.0378153386035903,7.46139187759116e-06
"114","rh.PF_ROI.label","pFus",-0.000243562321834266,2.92522050952532e-06,0.225621650251915,4.86571979436119e-05
"115","rh.PFcm_ROI.label","pFus",-0.000113758910426738,6.26281702923048e-05,0.17085923064448,2.7022847478714e-05
"116","rh.PFm_ROI.label","pFus",-0.000916042714180679,3.95354122923074e-06,0.220372587981752,0.000185793819802914
"117","rh.PFop_ROI.label","pFus",-2.4881612829444e-05,0.000641190531066228,0.127396704811553,7.02196449521053e-06
"118","rh.PFt_ROI.label","pFus",-0.000225729446622394,1.6739109202938e-05,0.194812334939365,4.9485654887095e-05
