"","glasser","froi","slope","pval","rsquared","standard_error"
"70","rh.FEF_ROI.label","OTS",0.000151001373901671,7.10561617059216e-10,0.358688897410853,2.1772439149973e-05
"71","rh.FOP1_ROI.label","OTS",6.28424958498022e-06,0.0460840631956226,0.0454645879089764,3.10501421263938e-06
"72","rh.FOP2_ROI.label","OTS",3.92261382174723e-05,0.000173066958844105,0.152048103413704,9.98898665571542e-06
"73","rh.FOP3_ROI.label","OTS",4.26340989456954e-05,0.0145653488684198,0.0674206752929378,1.70983501093419e-05
"74","rh.FOP4_ROI.label","OTS",0.000134795765154148,1.28576042035626e-08,0.314987684148204,2.14352930763542e-05
"75","rh.FOP5_ROI.label","OTS",0.000158617456142141,8.57943534184361e-13,0.45009062143019,1.89058991262919e-05
"76","rh.FST_ROI.label","OTS",-0.000958681511284289,0.648195278329023,0.00243188275215407,0.00209375128129868
"77","rh.H_ROI.label","OTS",-0.00167868281936494,6.53814593549035e-06,0.211540276112653,0.000349472207557355
"78","rh.i6-8_ROI.label","OTS",0.000125714103597501,7.69159415728774e-10,0.357528767009072,1.81721421385645e-05
"79","rh.IFJa_ROI.label","OTS",0.000107852278215548,5.65283592055973e-08,0.291580535340767,1.81278406922271e-05
"80","rh.IFJp_ROI.label","OTS",0.000134820884601777,1.17359148296988e-07,0.27976503127019,2.3326433029321e-05
"81","rh.IFSa_ROI.label","OTS",5.95428425796777e-05,2.83956934686267e-05,0.185283658844465,1.34637175735361e-05
"82","rh.IFSp_ROI.label","OTS",7.25027002350956e-05,6.25753430471266e-07,0.252019031969395,1.34689443972879e-05
"83","rh.Ig_ROI.label","OTS",1.71243116716178e-05,0.272840639458555,0.0139645104093885,1.55166267786221e-05
"84","rh.IP0_ROI.label","OTS",0.000399638236435375,0.0572778037523406,0.0413922479210668,0.000207385682495551
"85","rh.IP1_ROI.label","OTS",-0.000620705169056604,0.0145255878973949,0.0674732470449736,0.000248828992576645
"86","rh.IP2_ROI.label","OTS",-0.00113207473903033,1.22007159645677e-11,0.415586319707194,0.000144762288260698
"87","rh.IPS1_ROI.label","OTS",-9.98367996767881e-05,0.661734534446993,0.00223632557711606,0.000227398583046805
"88","rh.LBelt_ROI.label","OTS",-0.000127593425385891,0.00166639871771011,0.109172497392446,3.93024167793928e-05
"89","rh.LIPd_ROI.label","OTS",-0.000344156457613292,0.00677572122958617,0.0821701593165554,0.000124031135452
"90","rh.LIPv_ROI.label","OTS",-0.000135083677743203,0.251672663568085,0.0152504964828948,0.000117050842639123
"91","rh.LO1_ROI.label","OTS",-0.00015181186674243,0.588865277366041,0.00341071249420337,0.000279828565521062
"92","rh.LO2_ROI.label","OTS",0.000224523942228382,0.0798533570088859,0.0352443685982318,0.000126671008214012
"93","rh.LO3_ROI.label","OTS",0.00061853350361367,0.0420505880653553,0.0471894305178981,0.000299705641509826
"94","rh.MBelt_ROI.label","OTS",-8.32360715458019e-05,2.28173193780573e-05,0.189237884652094,1.8578259739945e-05
"95","rh.MI_ROI.label","OTS",-6.31722224409434e-05,0.0308708340107314,0.0530434590999688,2.87823357852644e-05
"96","rh.MIP_ROI.label","OTS",0.000364452893487475,0.0310431616683866,0.0529376128961193,0.000166226130173011
"97","rh.MST_ROI.label","OTS",-0.00103315780249854,0.186040560082249,0.0202443240766106,0.000775041018441356
"98","rh.MT_ROI.label","OTS",0.000295739610001986,0.025479981086838,0.0567002824885778,0.000130074603606698
"99","rh.OFC_ROI.label","OTS",0.000115920947412304,0.00167688230107453,0.109052274667945,3.57290479210124e-05
"100","rh.OP1_ROI.label","OTS",1.08343585390747e-05,0.545109008176497,0.00427324645040395,1.78338494315101e-05
"101","rh.OP2-3_ROI.label","OTS",0.000150195395306154,3.98826583479437e-08,0.297159483498617,2.49081223221311e-05
"102","rh.OP4_ROI.label","OTS",-1.64033149613293e-05,0.0573554468238324,0.0413669875688367,8.51494095373765e-06
"103","rh.p9-46v_ROI.label","OTS",0.000175950364537897,2.97547512771017e-10,0.371302702720464,2.46886695468277e-05
"104","rh.p10p_ROI.label","OTS",8.73087789001781e-05,0.0024235015467827,0.101982070927566,2.79376118327191e-05
"105","rh.p24_ROI.label","OTS",1.24804787180948e-05,0.232141763055581,0.0165590760100392,1.03714172575158e-05
"106","rh.p24pr_ROI.label","OTS",-3.99868015349827e-05,0.0354903981159369,0.0503961478369326,1.87171622376541e-05
"107","rh.p32_ROI.label","OTS",-7.60938358882625e-05,0.0203557251598657,0.0609946959727442,3.21949858871465e-05
"108","rh.p32pr_ROI.label","OTS",3.36807245895338e-06,0.880598390517104,0.000263858321814044,2.23557631018666e-05
"109","rh.p47r_ROI.label","OTS",1.25598076871609e-05,0.25175591163076,0.0152451833596679,1.08850767304321e-05
"110","rh.PBelt_ROI.label","OTS",-5.03445375686271e-05,0.00207094192510645,0.105002589370753,1.58494434040861e-05
"111","rh.PCV_ROI.label","OTS",-0.000125489899501302,0.239384892874651,0.0160588752684168,0.000105922089590161
"112","rh.PeEc_ROI.label","OTS",7.86928537118701e-06,0.91592853878537,0.000130324844718452,7.43265816424214e-05
